participant_id,condition,item,question,text,codes
6a22567ab2a834da2f8e9057,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I occasionally asked the AI questions about what they think and I replied sometimes with AI 1 response to AI 2 and see how they interact with it and what sentiments they hold and if they change their mind, I may be unsure about some aspects generally speaking I believe they were effective tools in assisting me with this task.",UNCODED
660c14cb05dd9faa6eda805a,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Think of my own answer, compare the answers and try and get the logic explained of decisions so i could check it",manipulation_use;own_first_then_compare;reasoning_check
69848da89da918a45ff78e1d,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I first checked the differences between both responses and then re-read the scenario to decipher the answer,manipulation_use;verify_against_source
6a05a78f5dceb1b1abe2dc52,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I relied on myself for most of the questions and sometimes if I thought it would take too long I asked AI to do it for me or if I was having trouble. I also asked AI for tables and summarised info. By the end I compared Responses A and B to make sure there were the same and realised B kept changing its answers so I declared A more reliable.,effort_cost_time;full_reliance;manipulation_use;prompt_engineering
6a158d28cf874d1b7eab9575,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",They were a bit too complicated for me to understand,effort_cost_time
6a05c37ffa65471def84e817,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i read through again carefully and also look at the AI with slow response,UNCODED
69fa27f897bf4caf2d505098,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i looked back over the scenario using AI answer,verify_against_source
60dfa6a5a12413b99195c3de,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I looked for any overlap in the final answer even if they weren't the same. E.g., if response A said 1 is correct and 2 in incorrect but response B said that both are correct, I'd just assume that at least 1 is correct and 2 is kind of 50/50.",manipulation_use
53a18b8ffdf99b79ca51df6e,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to fact check the parts where the two AI disagreed with each other to make my final decision,manipulation_use;overrode_ai;unspecified_verification
672b24390a9c197eb61f2f72,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","if both AI agreed , i went with that choice , if there was s disagreements i tried to check each AI agreement with the facts listed to see if i could see or spot any errors",manipulation_use;overrode_ai
6a1edc2c42116f4499c0e8c8,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I would compare AI responses, and try and add reasoning from myself",UNCODED
6a0465dbc4519ab0aa7db764,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Ask for their condience levels on % basis.,UNCODED
6a2199e15b03d651347b9916,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Used them to lower the reading and comprehension part of the task. Relied solely on questions I did not fully understand. I asked leading questions based on what I had believed answers were.,full_reliance
6a0f047a86b88ad53907a7ca,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I sometimes questioned the AI and asked for further explanation.,overrode_ai
6471e0a407b30a4f171dbd35,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I started each time by asking Ai to solve but then I used it to produce schedules to help me,UNCODED
698b045589588a7dea2bef84,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I go through he scenario after sending it to the AI, then i go through the question, pick my answer and compare it to the AI own",UNCODED
6a0cd3ed8bba7edfec81cbc8,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I applied careful observation, proper assessment",UNCODED
6a05bed431af49069330ecf5,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I checked the answers that the ai’s gave. There were times where I could answer quickly, as I already had an answer in my mind. There were other times when I would carefully compare the two ai with my own beliefs and see where we disagreed.",effort_cost_time;manipulation_use;overrode_ai;own_first_then_compare
69f1f9fe2aeb480ab8168d0f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",thinking and analyzing,UNCODED
6a06f5c82ef7206c2ae0a838,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I didn't use any stratergy,UNCODED
66a208fff5715f2926f70289,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i read what each ai answered, double checked myself, and if still unsure i asked the ai's if they were sure, i believed option b was most accurate as always went into detail",ai_self_verify;manipulation_use;own_first_then_compare
6647553d43a5c4dd9a129193,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I'd ask them to re-read and spell out the question more concisely. and also asked them to break down the question for my understanding - in turn making it clear to them tepp.,prompt_engineering
69fe15dbdae228494b7e163c,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",checked the answer and relied on the most detailed with a clear reasoning behind it,unspecified_verification
5a9012adf053610001718912,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","double checked when the two options differed, and triple checked when they concluded the same on the second attempt",manipulation_use;unspecified_verification
54f5a98cfdf99b2e7ccaeb91,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to get the answers of both AI's to align. I tried where possible to understand the answer so I could tell AI if it might be wrong.,manipulation_use
6a194d2c84c40cb2a1a0e06a,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I struggled to use system in first 1-2 rounds, but then found it easier. Shared reasonings with each AI so that they could fill in the gaps in knowledge and approach. Even when agreed I still learned to check their solutions.",manipulation_use
63d141f040c855b7fb494d13,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just relied on the AI to give me the main bulk of the information and asked any follow up questions if I thought something with their answer was off,full_reliance
675ab3f6c12c9e3fd27046b3,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",If both AI came up with the same answer I was fairly satisfied that it was correct. If they came up with a different answer I would go back and cross check the reasoning behind the answer to try and pick the correct one.,manipulation_use;reasoning_check
6a21be8a98a32ca1859a6003,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Cross checked it with the other AI and picked the one that seemed the most logical,UNCODED
697a53e8b315729705307e4b,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","When the ai gave me 2 different answers, I read through both of their reasoning. When I saw that one of them made an assumption I did not have confidence in its final answer.",manipulation_use;reasoning_check
6a0493b0ba30180995ebd884,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Re-reading the scenario to refresh my memory,verify_against_source
5e3ddcf95556b204cb143eab,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i compared both answers and tried to find the logic behind them especially if answers were different for each assistant,manipulation_use
59d3ef2c078dbe000195117f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the AI's own answers to challenge them on their answers,UNCODED
6a082966a088c3426743f4bf,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I checked any discrepencies between the models and would scan answers to check for logical fallacies.,reasoning_check
601ecf037d641438c0840330,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i tried to challenge where the 2 responses were different for them to give better rationales.,UNCODED
6a08ca5af96ffba2293ddd28,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I reviewed the question to try to work out what i could on my own therrn reviewed ai to see if it was similar and the reasons why.,own_first_then_compare
6a02fc7306ae51f3107c53d0,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Used the majority answer, if they were different I used the one that had the best justification.",manipulation_use
6978c4474a942ca6d266d49b,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i checked the answers and confirmed they were correct,unspecified_verification
60ff109e2a8d5d4b4a835630,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","If they both gave the same answer, then I felt confident. If they gave different answers I would read back on both and see which one seemed more correct. I would give the AI all the info at the beginning and then ask them the questions.",manipulation_use
5c99d104490924000111bfcc,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked for confidence levels from AI to help see which response was most likely.  I also asked AI to re-evaluate its response.,ai_self_verify
69f4bd1e41af27997a51769e,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",none,no_strategy
6a22345db1c9fc990edae263,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","If both AI chatbots gave the same answer, I didn't check. If there was a difference, I checked to the best of my ability and understanding.",manipulation_use
697cbad7849402bb0a689ecc,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read both AI's answers and critiqued them to find the best one,manipulation_use
6a04aecf042ae05708c21c53,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","If the AI was in agreement I went with what they said, if they werent' I then read the information they both gave as their answers and then from that choose the answer I felt was correct",manipulation_use
5f666a0ad2f324242a45da71,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just told it when they were not agreeing with each other and to re-view the scenario and question and see if there something they can finally agree on lol,manipulation_use
69e76b18f44ae52b6f83185f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",If the ai's didnt give the same answers i would give them both the answers again and get them to reconsider their choices,ai_self_verify;manipulation_use
6a04b80e14874cdbefac323f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",proofread,UNCODED
5a0c4184fe645f0001e9f5dd,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I checked what each AI gave as the answer, compared it to what I thought the answer was. Went back and forth sometimes to get clarification or check that the AI was correctly answering.",manipulation_use
6a0c6edb557807b3a0065dcd,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to solve the task in a reasonable amount of time myself, then checked my answer with the ai afterwards to confirm. If I couldn't complete a task, or if it was taking too long, I would use the AI's answer without careful checking, for the sake of time.",effort_cost_time;own_first_then_compare
6a44271bdfffd689f0762d81,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Asking AI to double check it's workings, and questioning specific outputs it gave.",ai_self_verify;reasoning_check
69f4a61347ac4d6e32a619d1,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I pasted the scenarios and questions into AI and then also went through things myself,UNCODED
6a0480ac461e8896e84534e2,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",copying and pasting the text asking the ai to evaludate their condifence in their answers,UNCODED
6a1fd86b35130b24ecb78cbb,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","None really, I just ensured I asked the right questions and gave all info",UNCODED
6a099929b303063f931ed8c6,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",N/A,no_strategy
59e721e0ac0af70001b36a13,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",na,no_strategy
69efbf25ced2d080cad5a7ca,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Initially, I copy and pasted the entire text into the GPT to get it to answer my questions, however I found that later on when i only included the important, specific context did it give me better easier to understand answers.",UNCODED
6a7a1385268c61376472e418,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Asked repeated questions to AI. It did not give me straight forward answers. for few I had to work out the scenario and was able to find a solution. Even though it gave multiple steps but mostly they were not directing to the questions asked.,manipulation_use
5bf54dd783653500016776ec,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I didn't really check the answers! The tasks were overwhelming and complicated and I just let the AI work it out for me.,effort_cost_time;unspecified_verification
60b8b31eb3143c92b950deba,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","phrasing in a certain way, trying to encourage the AI to co-operate, using different methods of questioning.",UNCODED
66b5172c8f0bd3b23ce66c22,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to check the answers myself too,own_first_then_compare
5a5a6ed7f6c517000195029e,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read the information and checked with AI,verify_against_source
6a0c6c707a72dd321106bd53,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used the AI to test what I already thought, or to get me started on the task",UNCODED
6a078e18e9921951cb664c9b,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I always read through the scenarios myself as well as the exercise to ensure I understood the tasks before prompting the Ai. After prompting the AI, I also review the response to ensure it addresses the questions asked.",UNCODED
6a00dbf1a704d2b901583edb,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Checked the validity of the AI early on to see if it might be hallucinating.,UNCODED
69fd24e9380cef436aa891df,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I found the AI replies to be very frustrating at first.  I am used to asking for - and typically receiving - a concise reply, as indicated by my prompt.  I felt this AI was obstructive, rather than helpful, in the way it wanted to respond one point at a time.  I also felt that its replies failed to move closer to a clear answer, which added to my frustration.",own_first_then_compare
63f54db123b350a3b5836638,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to let the AI work our step by step, it seemed a bit overwhelmed when i asked it for the answer without breaking down the steps first.",effort_cost_time;manipulation_use;prompt_engineering
59ae8d282a78fd00010b80e7,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",breaking down the questions,prompt_engineering
6a0302ce582dfd822c6b6db8,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",stopped asking it to test both statements at once,UNCODED
5e80b109ca1800791e1ca40c,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used AI to help summarise and then tried to solve it myself as well.,own_first_then_compare;prompt_engineering
6a74cd687ddf9b40d73847ad,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",this ai required additional questions for each steop,UNCODED
6a1891c15e6c216540985dce,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",,UNCODED
5c5844d8dd470300014ee3f1,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just prompted the AI to give me the answers I wanted.,UNCODED
6a0f6db3e15513eddac1a67a,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used basic logic and took the help of AI to solve the tasks.,UNCODED
68729361bee62f6a3fb232ec,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I had to re-evaluate every response from the AI,UNCODED
5db061b0f876e1001620e2ee,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",tried to get straight answers,UNCODED
60d4558116de644bde568dde,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I generally trust AI's, especially with equations such as these, but at times I requested it to look further into the question before I submitted my answer. I wouldn't say I had any strategies, but I tried to us the AI as much as possible since the questions were harder than I expected.",full_reliance
6a0643def96c580502e0624d,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I read the scenario, posed the question and and where convenient or I thought it required I double checked the logic of the answer provided by the ai.",reasoning_check
5fff11332f30d263176fa57f,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I relied heavily on the AI,full_reliance
69fc2d7674f4ab68ebfd7559,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","gave ai the scenario, asked for relevant tables to be built, asked it the questions",UNCODED
614485923ba5c4783abe671e,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",put in all the data then ask questions accordingly,UNCODED
5ea950e4befef302772be716,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I mainly just trusted the ai,full_reliance
5d864cfdb6dced0019221047,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I checked a few times with the AI to ensure the answer was correct,UNCODED
6a03459e5c3c329e6670a53e,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i try to ask the questions in a different way,UNCODED
60dd27004a74c325f5b22e17,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I would give the AI the information and then walk through the stages,UNCODED
69fceb8e585a4cd6e9401180,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I cross referenced the scenario and restraints and step by step replies. I would figure out what I thought the answer was and then ask the AI to work it out or confim, if it differed, I would check my logic and sometimes go back to the AI for further clarification or if I was certain the AI was wrong i went with my own logic.",manipulation_use;own_first_then_compare;reasoning_check;verify_against_source
60001f74b9d8d70009041d15,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked it to make a summary of the information then I asked it if the statements were true and then used my knowledge based on the information available.,UNCODED
6a0b21b822bfd4c9686d1752,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked for a true or false for each statement and then logic-checked the response myself,reasoning_check
6575c7da000442e5a54f5e24,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I kept asking the AI how it got to it's answers, and how it was sure. I made sure to double check everytime.",unspecified_verification
6500615b226d81ec5db464d7,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to understand them first myself but found that very difficult, so then went straight to the AI",effort_cost_time;own_first_then_compare
55b765befdf99b0416ce5382,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Using the step by step and making sure it lined up with final verdict.,manipulation_use
666344916bdba2e2c980dcd0,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i didnt use any,UNCODED
5996d2256b939900012d9f22,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",READING EACH STEP ON THE JOURNEY AND CHECKING.,manipulation_use
69f478835e7f45a7c46f4def,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I broke down each problem step by step. I listed constraints, and double checked timing.",manipulation_use;prompt_engineering;unspecified_verification
6645ead2d999bda561f525ea,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i would make sure i copy and pasted separately, reminded of course how we are changing topic when we do because possible bugs ect",prompt_engineering
5978f6f009bdcf000153f43d,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Used reason common sense and the AI to assist,UNCODED
5cbb1374517cd00001310c43,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I was trusting the AI mostly as I was overwhelmed by the detail of the questions and scenarios, so my strategy was to keep asking the AI and going through the steps and trusting it enough to go with its answers.",effort_cost_time;manipulation_use
5a86e1a4eea3d300016e7981,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",following the steps suggested,manipulation_use
69f98463f2070bddf692b800,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",improve my performance.,UNCODED
6a74c3b4c83fe41d76c99bdc,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i solved it on my own as well,own_first_then_compare
5b68c9eb87af310001584803,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i asked the ai assistant more questions to get a final answer,UNCODED
69989e39e6be042257d81204,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","At a point I started making notes in a handbook, because the AI kept doing mathetmatics instead of picking an answer.",UNCODED
69e7dede938d7a2dfc8c7d90,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I ensured to paste the scenario and make it clear that i was wanting the questions to be answered.,UNCODED
60101181d3a08f26a98a23e2,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I mainly relied in AI this time because the information was very confusing. However, the AI was very poor.",full_reliance
69ecb1819cd77515892fa2e3,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Breaking down the problem into steps.,manipulation_use;prompt_engineering
5e3c759575109a055e99b38a,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",cop paste then check the answers using common sense wherever possible,unspecified_verification
69f8b18fb41597c2c0ad0428,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",There was a lot of reading for the scenarios so I used AI fully and didn't proof read a lot of answers.,full_reliance
6a16282936d3887f0d5fee83,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","asked ai and did it myself and chekced if answers aligned, could have done my own answer more thorough it was more of an educated guess after skim read and slight problem solving.",own_first_then_compare
5def9a14d2601a03546e81e1,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Occasionally double checking some answers were number involved by quickly having a look at the scenario.,effort_cost_time;verify_against_source
5ec1b6036575405f2f634581,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Cross referencing the answers given by AI with the original statements,UNCODED
6a4395a81fed13bab18d322c,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to jot down notes nd work out for myself but found this difficult to keep track of. I trusted the ai as it was able to sift through the noise,full_reliance;own_first_then_compare
5f4d4f3a2059689f1a2c33db,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I would ask questions step-by-step to not over complicate the process/ overwhelm the AI,effort_cost_time;manipulation_use
638070625c26e262f2163254,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","as i gradually became more familiar with the task and how the ai was working, and checking its earlier reasoning (as well as i good for quite a complex task), i asked it to give more direct answers",reasoning_check
66b0fee11fefcf5586763c55,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I would first find my own answer, and then try to catch the AI out with the wrong info, to check if it's working properly",own_first_then_compare;reasoning_check
6a1c1fb42b5e1f493022bd67,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","ADHD CALMING MUSIC IN THE BACKGROUND usually, but today i forgot",UNCODED
69ff44271a9ace738ae8b113,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I analyzed the AI's responses and made my judgement,reasoning_check
69f29515d1fe3f9e5661426b,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the ai as a tool to organise for me but I solved them mostly on my own,own_first_then_compare
6a09ed98e46b23c32ad77c35,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to read through the AI's strategy to see if it made sense but I mostly relied on its judgement given the information and prompts I gave it,reasoning_check
63af557b3d4f219c3226b7d6,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just couldn't take in all the information in the scenario so had no chance of answering myself. I then found the AI's answers even more confusing. In the end I had to rely on the AI as it was bound to be better than me but I'm not convinced it was often correct.,full_reliance;own_first_then_compare
6a1c7f17c07216b846c7acd4,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",No specific strategy - I found the step by step responses very frustrating so was just prompting over and over to get the AI to complete all of it's thinking.,manipulation_use
69ff5f187b4fbf6b369fbe4d,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the breakdown of the scenario to try and work out the answers before asking the AI to look into the statements one at a time.,own_first_then_compare
5bb5d4c9ac45e6000130a58f,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Figuring out how the AI was limited and working around that, using the time it took to generate responses to sense check against text and especially pormpting it to work through and show the singlle source of truth needed to verify its response then looking at that in the text to verify it was there.",verify_against_source
6a20af2717f5d870ff6f4bd8,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",analyze the results carefully using logic,UNCODED
6a02df6af4b0aa04e01b293d,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I gave the AI the information shown in the scenario, and I asked it to verify the two statements to see if they were true or false",ai_self_verify;verify_against_source
5f74a934c78e6208615393b7,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i first asked Ai for the answers, then i checked it myself to see if its makes sense to me, if it did not then i did not rely on the AI answers",ai_self_verify;overrode_ai;reasoning_check
6a039e71511f493fa36e35cf,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I really struggled and relied on the use of AI,full_reliance
69eb527785170b639380861c,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",following the follow up prompts until they hint the answer to each statement.,UNCODED
65c8d70512b2fc050e53d0d1,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",if i was unsure i would ask the ai and merge both our response,UNCODED
6748d5757f25aa6f759b0fdd,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i made sure the ai gave the same answer twice as this would double check the truth of the answers and i made sure to re read the scenarios for my own understanding.,ai_self_verify;verify_against_source
6a1ca50dc52e2130653c1d5d,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",na,no_strategy
60537fdcda0ac05f1c59c57f,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","The questions and scenarios were so long-winded and confusing, that I didn't have a chance of solving them myself. I read through the AIs logic and if it seemed to make sense, I assumed it was correct.",reasoning_check
6a039eb0472ddda8704646aa,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used the AI to evaluate the information and tried asking it the specific questions, then rephrasing them.",UNCODED
6a05e8e197b8f213e1c10548,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I posted each true or false statement into the AI separately as it seems to struggle to understand what I was asking if I did the whole question in one go.,UNCODED
6a147acd1b66ae1bb4057f80,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Got the ai to justify why it concluded on that answer and reviewed that,ai_self_verify
65e729bda61d35956dfd5316,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used to AI chat to analyse the text and questions,UNCODED
675230603ce35dd4658c4dd0,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked questions relative to the statement to try an and understand the answers.,UNCODED
6a1e0745ad50e296a4ffec34,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",full ai help.,UNCODED
6a7374f530220c02fc990c8b,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked more questions and try to double check.,unspecified_verification
5d8f8b062ff1bd0015a9c059,pause-points,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I began by doing it all myself and not fully relying on AI. However, half way through the task I realised that if I shared all information with AI, it was much easier and quicker to understand the questions.",effort_cost_time;full_reliance;own_first_then_compare
